,éûçè,K [ﬂC],MG10^2 [ﬂC],MG10^3 [ﬂC],MG10^4 [ﬂC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/10/20,19:18:55,-6.33,-6.97,-5.81,-7.07,0,0,0,0,0,0,0,0
2021/10/20,19:19:00,-6.22,-6.59,-5.81,-7.06,0,0,0,0,0,0,0,0
2021/10/20,19:19:05,-6.39,-7.81,-5.8,-7.06,0,0,0,0,0,0,0,0
2021/10/20,19:19:10,-6.4,-7.85,-5.79,-7.04,0,0,0,0,0,0,0,0
2021/10/20,19:19:15,-6.5,-6.73,-5.93,-7,0,0,0,0,0,0,0,0
2021/10/20,19:19:20,-6.78,-6.64,-6.07,-7,0,0,0,0,0,0,0,0
2021/10/20,19:19:25,-6.7,-6.64,-5.94,-6.99,0,0,0,0,0,0,0,0
2021/10/20,19:19:30,-6.39,-5.49,-5.86,-6.92,0,0,0,0,0,0,0,0
2021/10/20,19:19:35,-6,-6.47,-5.6,-7,0,0,0,0,0,0,0,0
2021/10/20,19:19:40,-6,-6.46,-5.69,-7,0,0,0,0,0,0,0,0
2021/10/20,19:19:45,-6.29,-6.91,-5.79,-7.03,0,0,0,0,0,0,0,0
2021/10/20,19:19:50,-6.38,-7.87,-5.77,-7.03,0,0,0,0,0,0,0,0
2021/10/20,19:19:55,-6.39,-7.82,-5.76,-7,0,0,0,0,0,0,0,0
2021/10/20,19:20:00,-6.57,-6.63,-5.94,-6.97,0,0,0,0,0,0,0,0
2021/10/20,19:20:05,-6.46,-6.74,-5.87,-6.97,0,0,0,0,0,0,0,0
2021/10/20,19:20:10,-6.76,-6.61,-6.01,-6.96,0,0,0,0,0,0,0,0
2021/10/20,19:20:15,-6.76,-6.64,-6.01,-6.96,0,0,0,0,0,0,0,0
2021/10/20,19:20:20,-6.45,-6.53,-5.87,-6.93,0,0,0,0,0,0,0,0
2021/10/20,19:20:25,-6.36,-5.3,-5.86,-6.9,0,0,0,0,0,0,0,0
2021/10/20,19:20:30,-6.36,-5.38,-5.84,-6.9,0,0,0,0,0,0,0,0
2021/10/20,19:20:35,-6.33,-5.24,-5.87,-6.88,0,0,0,0,0,0,0,0
2021/10/20,19:20:40,-6.31,-5.88,-5.74,-6.95,0,0,0,0,0,0,0,0
2021/10/20,19:20:45,-6,-6.45,-5.59,-6.96,0,0,0,0,0,0,0,0
2021/10/20,19:20:50,-5.97,-6.43,-5.58,-6.96,0,0,0,0,0,0,0,0
2021/10/20,19:20:55,-5.96,-6.43,-5.56,-6.96,0,0,0,0,0,0,0,0
2021/10/20,19:21:00,-6.03,-6.45,-5.72,-6.96,0,0,0,0,0,0,0,0
2021/10/20,19:21:05,-6.31,-7.61,-5.74,-7,0,0,0,0,0,0,0,0
2021/10/20,19:21:10,-6.33,-7.77,-5.73,-7,0,0,0,0,0,0,0,0
2021/10/20,19:21:15,-6.38,-7.39,-5.76,-6.95,0,0,0,0,0,0,0,0
2021/10/20,19:21:20,-6.36,-7.75,-5.73,-6.96,0,0,0,0,0,0,0,0
2021/10/20,19:21:25,-6.59,-6.59,-5.93,-6.92,0,0,0,0,0,0,0,0
2021/10/20,19:21:30,-6.47,-6.56,-5.83,-6.88,0,0,0,0,0,0,0,0
2021/10/20,19:21:35,-5.97,-6.42,-5.56,-6.93,0,0,0,0,0,0,0,0
2021/10/20,19:21:40,-6.63,-6.54,-5.94,-6.9,0,0,0,0,0,0,0,0
2021/10/20,19:21:45,-6.32,-5.32,-5.8,-6.85,0,0,0,0,0,0,0,0
2021/10/20,19:21:50,-6.18,-6.6,-5.72,-6.96,0,0,0,0,0,0,0,0
2021/10/20,19:21:55,-6.64,-6.53,-5.94,-6.9,0,0,0,0,0,0,0,0
2021/10/20,19:22:00,-6.32,-5.55,-5.79,-6.85,0,0,0,0,0,0,0,0
2021/10/20,19:22:05,-6.29,-5.17,-5.79,-6.82,0,0,0,0,0,0,0,0
2021/10/20,19:22:10,-6.28,-5.1,-5.79,-6.83,0,0,0,0,0,0,0,0
2021/10/20,19:22:15,-6.26,-5.14,-5.79,-6.81,0,0,0,0,0,0,0,0
2021/10/20,19:22:20,-6.25,-5.27,-5.74,-6.86,0,0,0,0,0,0,0,0
2021/10/20,19:22:25,-6.04,-6.36,-5.53,-6.88,0,0,0,0,0,0,0,0
2021/10/20,19:22:30,-5.87,-6.36,-5.49,-6.88,0,0,0,0,0,0,0,0
2021/10/20,19:22:35,-5.97,-6.38,-5.65,-6.89,0,0,0,0,0,0,0,0
2021/10/20,19:22:40,-5.87,-6.35,-5.58,-6.88,0,0,0,0,0,0,0,0
2021/10/20,19:22:45,-6.18,-7.04,-5.67,-6.93,0,0,0,0,0,0,0,0
2021/10/20,19:22:50,-6.25,-7.73,-5.65,-6.92,0,0,0,0,0,0,0,0
2021/10/20,19:22:55,-6.26,-7.7,-5.65,-6.86,0,0,0,0,0,0,0,0
2021/10/20,19:23:00,-6.47,-6.5,-5.84,-6.85,0,0,0,0,0,0,0,0
2021/10/20,19:23:05,-6.36,-6.56,-5.79,-6.83,0,0,0,0,0,0,0,0
2021/10/20,19:23:10,-6.61,-6.49,-5.9,-6.82,0,0,0,0,0,0,0,0
2021/10/20,19:23:15,-6.61,-6.5,-5.88,-6.82,0,0,0,0,0,0,0,0
2021/10/20,19:23:20,-6.28,-6.35,-5.73,-6.78,0,0,0,0,0,0,0,0
2021/10/20,19:23:25,-6.21,-5.13,-5.73,-6.78,0,0,0,0,0,0,0,0
2021/10/20,19:23:30,-6.19,-5.21,-5.73,-6.76,0,0,0,0,0,0,0,0
2021/10/20,19:23:35,-6.18,-5.09,-5.73,-6.76,0,0,0,0,0,0,0,0
2021/10/20,19:23:40,-6.15,-6.01,-5.56,-6.81,0,0,0,0,0,0,0,0
2021/10/20,19:23:45,-5.84,-6.33,-5.48,-6.82,0,0,0,0,0,0,0,0
2021/10/20,19:23:50,-6.08,-6.63,-5.65,-6.88,0,0,0,0,0,0,0,0
2021/10/20,19:23:55,-5.93,-6.33,-5.6,-6.83,0,0,0,0,0,0,0,0
2021/10/20,19:24:00,-6.18,-7.5,-5.65,-6.88,0,0,0,0,0,0,0,0
2021/10/20,19:24:05,-6.19,-7.67,-5.62,-6.88,0,0,0,0,0,0,0,0
2021/10/20,19:24:10,-6.22,-7.5,-5.6,-6.81,0,0,0,0,0,0,0,0
2021/10/20,19:24:15,-6.46,-6.45,-5.81,-6.79,0,0,0,0,0,0,0,0
2021/10/20,19:24:20,-6.36,-6.49,-5.74,-6.79,0,0,0,0,0,0,0,0
2021/10/20,19:24:25,-6.57,-6.45,-5.87,-6.79,0,0,0,0,0,0,0,0
2021/10/20,19:24:30,-6.54,-6.45,-5.81,-6.81,0,0,0,0,0,0,0,0
2021/10/20,19:24:35,-6.22,-6.04,-5.67,-6.75,0,0,0,0,0,0,0,0
2021/10/20,19:24:40,-6.17,-5.11,-5.69,-6.72,0,0,0,0,0,0,0,0
2021/10/20,19:24:45,-6.17,-5.09,-5.67,-6.72,0,0,0,0,0,0,0,0
2021/10/20,19:24:50,-6.14,-5,-5.69,-6.72,0,0,0,0,0,0,0,0
2021/10/20,19:24:55,-6.07,-6.02,-5.51,-6.79,0,0,0,0,0,0,0,0
2021/10/20,19:25:00,-5.79,-6.28,-5.41,-6.79,0,0,0,0,0,0,0,0
2021/10/20,19:25:05,-5.77,-6.25,-5.48,-6.78,0,0,0,0,0,0,0,0
2021/10/20,19:25:10,-5.84,-6.25,-5.55,-6.81,0,0,0,0,0,0,0,0
2021/10/20,19:25:15,-6.17,-7.65,-5.55,-6.79,0,0,0,0,0,0,0,0
2021/10/20,19:25:20,-6.54,-6.4,-5.81,-6.74,0,0,0,0,0,0,0,0
2021/10/20,19:25:25,-6.33,-6.39,-5.67,-6.74,0,0,0,0,0,0,0,0
2021/10/20,19:25:30,-6.42,-6.39,-5.72,-6.74,0,0,0,0,0,0,0,0
2021/10/20,19:25:35,-6.14,-5.52,-5.62,-6.68,0,0,0,0,0,0,0,0
2021/10/20,19:25:40,-6.1,-5,-5.62,-6.65,0,0,0,0,0,0,0,0
2021/10/20,19:25:45,-6.07,-5.07,-5.6,-6.71,0,0,0,0,0,0,0,0
2021/10/20,19:25:50,-5.86,-6.18,-5.39,-6.74,0,0,0,0,0,0,0,0
2021/10/20,19:25:55,-5.96,-6.09,-5.44,-6.74,0,0,0,0,0,0,0,0
2021/10/20,19:26:00,-5.7,-6.21,-5.35,-6.74,0,0,0,0,0,0,0,0
2021/10/20,19:26:05,-5.7,-6.18,-5.42,-6.72,0,0,0,0,0,0,0,0
2021/10/20,19:26:10,-5.97,-6.7,-5.53,-6.76,0,0,0,0,0,0,0,0
2021/10/20,19:26:15,-6.05,-7.62,-5.62,-6.87,0,0,0,0,0,0,0,0
2021/10/20,19:26:20,-6.05,-7.63,-5.62,-6.87,0,0,0,0,0,0,0,0
2021/10/20,19:26:25,-6.07,-7.69,-5.6,-6.85,0,0,0,0,0,0,0,0
2021/10/20,19:26:30,-6.15,-6.62,-5.68,-6.8,0,0,0,0,0,0,0,0
2021/10/20,19:26:35,-6.42,-6.42,-5.85,-6.78,0,0,0,0,0,0,0,0
2021/10/20,19:26:40,-6.43,-6.44,-5.88,-6.81,0,0,0,0,0,0,0,0
2021/10/20,19:26:45,-6.42,-6.44,-5.86,-6.8,0,0,0,0,0,0,0,0
2021/10/20,19:26:50,-6.29,-6.44,-5.72,-6.78,0,0,0,0,0,0,0,0
2021/10/20,19:26:55,-6.04,-5.27,-5.67,-6.73,0,0,0,0,0,0,0,0
2021/10/20,19:27:00,-6.01,-5.05,-5.69,-6.73,0,0,0,0,0,0,0,0
2021/10/20,19:27:05,-6,-5.32,-5.61,-6.78,0,0,0,0,0,0,0,0
2021/10/20,19:27:10,-6,-5.06,-5.67,-6.77,0,0,0,0,0,0,0,0
2021/10/20,19:27:15,-5.83,-6.21,-5.46,-6.8,0,0,0,0,0,0,0,0
2021/10/20,19:27:20,-5.63,-6.25,-5.4,-6.78,0,0,0,0,0,0,0,0
2021/10/20,19:27:25,-5.67,-6.25,-5.54,-6.8,0,0,0,0,0,0,0,0
2021/10/20,19:27:30,-5.97,-7.21,-5.6,-6.84,0,0,0,0,0,0,0,0
2021/10/20,19:27:35,-5.88,-6.52,-5.6,-6.84,0,0,0,0,0,0,0,0
2021/10/20,19:27:40,-6,-7.62,-5.55,-6.82,0,0,0,0,0,0,0,0
2021/10/20,19:27:45,-6.01,-7.62,-5.55,-6.8,0,0,0,0,0,0,0,0
2021/10/20,19:27:50,-6.15,-6.44,-5.71,-6.75,0,0,0,0,0,0,0,0
2021/10/20,19:27:55,-6.38,-6.37,-5.82,-6.74,0,0,0,0,0,0,0,0
2021/10/20,19:28:00,-6.36,-6.37,-5.81,-6.74,0,0,0,0,0,0,0,0
2021/10/20,19:28:05,-6.38,-6.38,-5.82,-6.73,0,0,0,0,0,0,0,0
2021/10/20,19:28:10,-6.15,-6.37,-5.65,-6.71,0,0,0,0,0,0,0,0
2021/10/20,19:28:15,-5.98,-5.11,-5.64,-6.68,0,0,0,0,0,0,0,0
2021/10/20,19:28:20,-5.97,-4.97,-5.65,-6.68,0,0,0,0,0,0,0,0
2021/10/20,19:28:25,-5.97,-4.98,-5.64,-6.67,0,0,0,0,0,0,0,0
2021/10/20,19:28:30,-5.96,-5.06,-5.55,-6.71,0,0,0,0,0,0,0,0
2021/10/20,19:28:35,-5.72,-6.21,-5.39,-6.71,0,0,0,0,0,0,0,0
2021/10/20,19:28:40,-5.59,-6.21,-5.36,-6.71,0,0,0,0,0,0,0,0
2021/10/20,19:28:45,-5.66,-6.21,-5.5,-6.73,0,0,0,0,0,0,0,0
2021/10/20,19:28:50,-5.6,-6.2,-5.46,-6.73,0,0,0,0,0,0,0,0
2021/10/20,19:28:55,-5.88,-6.82,-5.53,-6.77,0,0,0,0,0,0,0,0
2021/10/20,19:29:00,-5.98,-7.6,-5.51,-6.77,0,0,0,0,0,0,0,0
2021/10/20,19:29:05,-6,-7.52,-5.51,-6.74,0,0,0,0,0,0,0,0
2021/10/20,19:29:10,-6.18,-6.35,-5.69,-6.71,0,0,0,0,0,0,0,0
2021/10/20,19:29:15,-6.07,-6.49,-5.62,-6.71,0,0,0,0,0,0,0,0
2021/10/20,19:29:20,-6.35,-6.34,-5.75,-6.7,0,0,0,0,0,0,0,0
2021/10/20,19:29:25,-6.35,-6.37,-5.76,-6.7,0,0,0,0,0,0,0,0
2021/10/20,19:29:30,-6.04,-6.28,-5.61,-6.67,0,0,0,0,0,0,0,0
2021/10/20,19:29:35,-5.97,-5.06,-5.6,-6.64,0,0,0,0,0,0,0,0
2021/10/20,19:29:40,-5.97,-5.22,-5.58,-6.64,0,0,0,0,0,0,0,0
2021/10/20,19:29:45,-5.96,-4.95,-5.6,-6.63,0,0,0,0,0,0,0,0
2021/10/20,19:29:50,-5.93,-5.33,-5.48,-6.68,0,0,0,0,0,0,0,0
2021/10/20,19:29:55,-5.65,-6.18,-5.36,-6.7,0,0,0,0,0,0,0,0
2021/10/20,19:30:00,-5.56,-6.17,-5.32,-6.7,0,0,0,0,0,0,0,0
2021/10/20,19:30:05,-5.58,-6.17,-5.3,-6.68,0,0,0,0,0,0,0,0
2021/10/20,19:30:10,-5.6,-6.17,-5.44,-6.68,0,0,0,0,0,0,0,0
2021/10/20,19:30:15,-5.88,-7.24,-5.5,-6.73,0,0,0,0,0,0,0,0
2021/10/20,19:30:20,-5.94,-7.51,-5.47,-6.73,0,0,0,0,0,0,0,0
2021/10/20,19:30:25,-5.97,-7.41,-5.46,-6.68,0,0,0,0,0,0,0,0
2021/10/20,19:30:30,-5.96,-7.55,-5.46,-6.7,0,0,0,0,0,0,0,0
2021/10/20,19:30:35,-6.11,-6.35,-5.62,-6.66,0,0,0,0,0,0,0,0
2021/10/20,19:30:40,-6.32,-6.3,-5.74,-6.66,0,0,0,0,0,0,0,0
2021/10/20,19:30:45,-6.28,-6.32,-5.71,-6.67,0,0,0,0,0,0,0,0
2021/10/20,19:30:50,-5.94,-5.25,-5.57,-6.6,0,0,0,0,0,0,0,0
2021/10/20,19:30:55,-5.9,-4.91,-5.58,-6.59,0,0,0,0,0,0,0,0
2021/10/20,19:31:00,-5.53,-6.16,-5.27,-6.67,0,0,0,0,0,0,0,0
2021/10/20,19:31:05,-5.9,-7.43,-5.46,-6.7,0,0,0,0,0,0,0,0
2021/10/20,19:31:10,-5.91,-7.46,-5.46,-6.7,0,0,0,0,0,0,0,0
2021/10/20,19:31:15,-5.93,-7.48,-5.43,-6.66,0,0,0,0,0,0,0,0
2021/10/20,19:31:20,-6.08,-6.3,-5.61,-6.61,0,0,0,0,0,0,0,0
2021/10/20,19:31:25,-6.28,-6.25,-5.71,-6.61,0,0,0,0,0,0,0,0
2021/10/20,19:31:30,-6.24,-6.27,-5.65,-6.63,0,0,0,0,0,0,0,0
2021/10/20,19:31:35,-6.28,-6.25,-5.69,-6.6,0,0,0,0,0,0,0,0
2021/10/20,19:31:40,-6.01,-6.24,-5.53,-6.57,0,0,0,0,0,0,0,0
2021/10/20,19:31:45,-5.87,-4.99,-5.51,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:31:50,-5.74,-5.96,-5.3,-6.6,0,0,0,0,0,0,0,0
2021/10/20,19:31:55,-5.46,-6.06,-5.27,-6.6,0,0,0,0,0,0,0,0
2021/10/20,19:32:00,-5.46,-6.06,-5.23,-6.6,0,0,0,0,0,0,0,0
2021/10/20,19:32:05,-5.56,-6.06,-5.37,-6.6,0,0,0,0,0,0,0,0
2021/10/20,19:32:10,-5.83,-7.21,-5.4,-6.63,0,0,0,0,0,0,0,0
2021/10/20,19:32:15,-5.86,-7.46,-5.37,-6.63,0,0,0,0,0,0,0,0
2021/10/20,19:32:20,-5.87,-7.11,-5.4,-6.56,0,0,0,0,0,0,0,0
2021/10/20,19:32:25,-5.86,-7.41,-5.37,-6.59,0,0,0,0,0,0,0,0
2021/10/20,19:32:30,-6.05,-6.21,-5.54,-6.56,0,0,0,0,0,0,0,0
2021/10/20,19:32:35,-6.24,-6.18,-5.64,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:32:40,-6.18,-6.23,-5.57,-6.54,0,0,0,0,0,0,0,0
2021/10/20,19:32:45,-5.86,-5.85,-5.46,-6.49,0,0,0,0,0,0,0,0
2021/10/20,19:32:50,-5.93,-6.14,-5.46,-6.52,0,0,0,0,0,0,0,0
2021/10/20,19:32:55,-5.8,-4.88,-5.44,-6.47,0,0,0,0,0,0,0,0
2021/10/20,19:33:00,-5.8,-4.83,-5.46,-6.47,0,0,0,0,0,0,0,0
2021/10/20,19:33:05,-5.72,-5.82,-5.29,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:33:10,-5.44,-6.03,-5.18,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:33:15,-5.49,-6.02,-5.19,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:33:20,-5.41,-6,-5.16,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:33:25,-5.51,-6.03,-5.32,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:33:30,-5.76,-7.28,-5.33,-6.56,0,0,0,0,0,0,0,0
2021/10/20,19:33:35,-5.79,-7.35,-5.3,-6.56,0,0,0,0,0,0,0,0
2021/10/20,19:33:40,-5.79,-7.39,-5.32,-6.57,0,0,0,0,0,0,0,0
2021/10/20,19:33:45,-5.79,-7.29,-5.29,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:33:50,-6,-6.16,-5.5,-6.49,0,0,0,0,0,0,0,0
2021/10/20,19:33:55,-6.14,-6.13,-5.58,-6.49,0,0,0,0,0,0,0,0
2021/10/20,19:34:00,-6.05,-6.14,-5.48,-6.49,0,0,0,0,0,0,0,0
2021/10/20,19:34:05,-6.14,-6.13,-5.54,-6.49,0,0,0,0,0,0,0,0
2021/10/20,19:34:10,-5.81,-6.02,-5.37,-6.43,0,0,0,0,0,0,0,0
2021/10/20,19:34:15,-5.7,-4.69,-5.4,-6.42,0,0,0,0,0,0,0,0
2021/10/20,19:34:20,-5.55,-6.07,-5.3,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:34:25,-6,-6.11,-5.43,-6.46,0,0,0,0,0,0,0,0
2021/10/20,19:34:30,-5.46,-5.97,-5.15,-6.47,0,0,0,0,0,0,0,0
2021/10/20,19:34:35,-5.9,-6.13,-5.46,-6.46,0,0,0,0,0,0,0,0
2021/10/20,19:34:40,-5.7,-4.7,-5.39,-6.4,0,0,0,0,0,0,0,0
2021/10/20,19:34:45,-5.41,-5.96,-5.13,-6.49,0,0,0,0,0,0,0,0
2021/10/20,19:34:50,-5.31,-5.93,-5.09,-6.47,0,0,0,0,0,0,0,0
2021/10/20,19:34:55,-5.45,-5.99,-5.27,-6.5,0,0,0,0,0,0,0,0
2021/10/20,19:35:00,-5.38,-5.95,-5.25,-6.47,0,0,0,0,0,0,0,0
2021/10/20,19:35:05,-5.66,-7.04,-5.29,-6.53,0,0,0,0,0,0,0,0
2021/10/20,19:35:10,-5.73,-7.29,-5.25,-6.52,0,0,0,0,0,0,0,0
2021/10/20,19:35:15,-5.74,-7.08,-5.26,-6.45,0,0,0,0,0,0,0,0
2021/10/20,19:35:20,-6,-6.07,-5.46,-6.42,0,0,0,0,0,0,0,0
2021/10/20,19:35:25,-5.86,-6.11,-5.4,-6.42,0,0,0,0,0,0,0,0
2021/10/20,19:35:30,-6.1,-6.06,-5.5,-6.42,0,0,0,0,0,0,0,0
2021/10/20,19:35:35,-6.08,-6.07,-5.46,-6.43,0,0,0,0,0,0,0,0
2021/10/20,19:35:40,-5.77,-5.85,-5.32,-6.36,0,0,0,0,0,0,0,0
2021/10/20,19:35:45,-5.69,-4.73,-5.33,-6.35,0,0,0,0,0,0,0,0
2021/10/20,19:35:50,-5.7,-4.8,-5.32,-6.35,0,0,0,0,0,0,0,0
2021/10/20,19:35:55,-5.67,-4.66,-5.33,-6.35,0,0,0,0,0,0,0,0
2021/10/20,19:36:00,-5.65,-5.4,-5.19,-6.4,0,0,0,0,0,0,0,0
2021/10/20,19:36:05,-5.35,-5.92,-5.08,-6.42,0,0,0,0,0,0,0,0
2021/10/20,19:36:10,-5.3,-5.89,-5.08,-6.42,0,0,0,0,0,0,0,0
2021/10/20,19:36:15,-5.3,-5.89,-5.05,-6.42,0,0,0,0,0,0,0,0
2021/10/20,19:36:20,-5.38,-5.89,-5.19,-6.43,0,0,0,0,0,0,0,0
2021/10/20,19:36:25,-5.65,-7.06,-5.22,-6.46,0,0,0,0,0,0,0,0
2021/10/20,19:36:30,-5.69,-7.32,-5.19,-6.45,0,0,0,0,0,0,0,0
2021/10/20,19:36:35,-5.72,-6.56,-5.26,-6.39,0,0,0,0,0,0,0,0
2021/10/20,19:36:40,-5.67,-4.84,-5.29,-6.33,0,0,0,0,0,0,0,0
2021/10/20,19:36:45,-5.27,-5.86,-5.09,-6.4,0,0,0,0,0,0,0,0
2021/10/20,19:36:50,-5.69,-7.14,-5.19,-6.39,0,0,0,0,0,0,0,0
2021/10/20,19:36:55,-5.7,-5.76,-5.27,-6.33,0,0,0,0,0,0,0,0
2021/10/20,19:37:00,-5.66,-4.69,-5.27,-6.33,0,0,0,0,0,0,0,0
2021/10/20,19:37:05,-5.66,-4.95,-5.26,-6.31,0,0,0,0,0,0,0,0
2021/10/20,19:37:10,-5.63,-4.63,-5.27,-6.31,0,0,0,0,0,0,0,0
2021/10/20,19:37:15,-5.62,-4.63,-5.27,-6.33,0,0,0,0,0,0,0,0
2021/10/20,19:37:20,-5.51,-5.79,-5.06,-6.36,0,0,0,0,0,0,0,0
2021/10/20,19:37:25,-5.25,-5.86,-5.01,-6.36,0,0,0,0,0,0,0,0
2021/10/20,19:37:30,-5.3,-5.86,-5.01,-6.36,0,0,0,0,0,0,0,0
2021/10/20,19:37:35,-5.23,-5.85,-5.05,-6.36,0,0,0,0,0,0,0,0
2021/10/20,19:37:40,-5.44,-5.96,-5.18,-6.4,0,0,0,0,0,0,0,0
2021/10/20,19:37:45,-5.62,-7.2,-5.15,-6.39,0,0,0,0,0,0,0,0
2021/10/20,19:37:50,-5.63,-7.18,-5.13,-6.36,0,0,0,0,0,0,0,0
2021/10/20,19:37:55,-5.63,-7.21,-5.13,-6.39,0,0,0,0,0,0,0,0
2021/10/20,19:38:00,-5.65,-6.75,-5.19,-6.33,0,0,0,0,0,0,0,0
2021/10/20,19:38:05,-5.94,-5.96,-5.37,-6.33,0,0,0,0,0,0,0,0
2021/10/20,19:38:10,-6,-5.99,-5.41,-6.32,0,0,0,0,0,0,0,0
2021/10/20,19:38:15,-5.81,-5.99,-5.27,-6.31,0,0,0,0,0,0,0,0
2021/10/20,19:38:20,-5.96,-5.99,-5.32,-6.31,0,0,0,0,0,0,0,0
2021/10/20,19:38:25,-5.62,-5.55,-5.22,-6.26,0,0,0,0,0,0,0,0
2021/10/20,19:38:30,-5.59,-4.53,-5.22,-6.25,0,0,0,0,0,0,0,0
2021/10/20,19:38:35,-5.56,-4.53,-5.2,-6.26,0,0,0,0,0,0,0,0
2021/10/20,19:38:40,-5.41,-5.76,-4.99,-6.31,0,0,0,0,0,0,0,0
2021/10/20,19:38:45,-5.49,-5.6,-5.06,-6.29,0,0,0,0,0,0,0,0
2021/10/20,19:38:50,-5.21,-5.81,-4.95,-6.32,0,0,0,0,0,0,0,0
2021/10/20,19:38:55,-5.18,-5.79,-4.94,-6.31,0,0,0,0,0,0,0,0
2021/10/20,19:39:00,-5.31,-5.82,-5.09,-6.33,0,0,0,0,0,0,0,0
2021/10/20,19:39:05,-5.53,-7.03,-5.12,-6.36,0,0,0,0,0,0,0,0
2021/10/20,19:39:10,-5.49,-6.38,-5.12,-6.35,0,0,0,0,0,0,0,0
2021/10/20,19:39:15,-5.58,-7.15,-5.09,-6.35,0,0,0,0,0,0,0,0
2021/10/20,19:39:20,-5.59,-7.14,-5.09,-6.32,0,0,0,0,0,0,0,0
2021/10/20,19:39:25,-5.76,-5.96,-5.27,-6.29,0,0,0,0,0,0,0,0
2021/10/20,19:39:30,-5.96,-5.93,-5.37,-6.29,0,0,0,0,0,0,0,0
2021/10/20,19:39:35,-5.93,-5.95,-5.32,-6.29,0,0,0,0,0,0,0,0
2021/10/20,19:39:40,-5.96,-5.95,-5.37,-6.29,0,0,0,0,0,0,0,0
2021/10/20,19:39:45,-5.69,-5.89,-5.22,-6.26,0,0,0,0,0,0,0,0
2021/10/20,19:39:50,-5.56,-4.67,-5.22,-6.23,0,0,0,0,0,0,0,0
2021/10/20,19:39:55,-5.55,-4.48,-5.22,-6.23,0,0,0,0,0,0,0,0
2021/10/20,19:40:00,-5.49,-5.39,-5.06,-6.29,0,0,0,0,0,0,0,0
2021/10/20,19:40:05,-5.52,-4.69,-5.13,-6.28,0,0,0,0,0,0,0,0
2021/10/20,19:40:10,-5.16,-5.78,-4.94,-6.31,0,0,0,0,0,0,0,0
2021/10/20,19:40:15,-5.55,-7.17,-5.08,-6.35,0,0,0,0,0,0,0,0
2021/10/20,19:40:20,-5.53,-7.13,-5.08,-6.33,0,0,0,0,0,0,0,0
2021/10/20,19:40:25,-5.56,-7.14,-5.08,-6.31,0,0,0,0,0,0,0,0
2021/10/20,19:40:30,-5.72,-5.93,-5.26,-6.26,0,0,0,0,0,0,0,0
2021/10/20,19:40:35,-5.93,-5.9,-5.34,-6.25,0,0,0,0,0,0,0,0
2021/10/20,19:40:40,-5.87,-5.92,-5.29,-6.26,0,0,0,0,0,0,0,0
2021/10/20,19:40:45,-5.58,-5.64,-5.15,-6.21,0,0,0,0,0,0,0,0
2021/10/20,19:40:50,-5.66,-5.86,-5.16,-6.22,0,0,0,0,0,0,0,0
2021/10/20,19:40:55,-5.52,-4.63,-5.15,-6.18,0,0,0,0,0,0,0,0
2021/10/20,19:41:00,-5.49,-4.5,-5.16,-6.16,0,0,0,0,0,0,0,0
2021/10/20,19:41:05,-5.45,-5.23,-5.04,-6.22,0,0,0,0,0,0,0,0
2021/10/20,19:41:10,-5.17,-5.74,-4.88,-6.25,0,0,0,0,0,0,0,0
2021/10/20,19:41:15,-5.25,-5.69,-4.9,-6.23,0,0,0,0,0,0,0,0
2021/10/20,19:41:20,-5.09,-5.72,-4.87,-6.22,0,0,0,0,0,0,0,0
2021/10/20,19:41:25,-5.13,-5.72,-4.99,-6.23,0,0,0,0,0,0,0,0
2021/10/20,19:41:30,-5.42,-6.82,-5.05,-6.28,0,0,0,0,0,0,0,0
2021/10/20,19:41:35,-5.48,-7.07,-5.02,-6.28,0,0,0,0,0,0,0,0
2021/10/20,19:41:40,-5.46,-7.06,-5.01,-6.26,0,0,0,0,0,0,0,0
2021/10/20,19:41:45,-5.48,-7.07,-4.99,-6.23,0,0,0,0,0,0,0,0
2021/10/20,19:41:50,-5.6,-5.89,-5.15,-6.18,0,0,0,0,0,0,0,0
2021/10/20,19:41:55,-5.83,-5.83,-5.27,-6.19,0,0,0,0,0,0,0,0
2021/10/20,19:42:00,-5.81,-5.85,-5.25,-6.19,0,0,0,0,0,0,0,0
2021/10/20,19:42:05,-5.84,-5.85,-5.27,-6.18,0,0,0,0,0,0,0,0
2021/10/20,19:42:10,-5.62,-5.85,-5.12,-6.14,0,0,0,0,0,0,0,0
2021/10/20,19:42:15,-5.42,-4.67,-5.08,-6.12,0,0,0,0,0,0,0,0
2021/10/20,19:42:20,-5.41,-4.41,-5.09,-6.12,0,0,0,0,0,0,0,0
2021/10/20,19:42:25,-5.38,-4.76,-4.98,-6.15,0,0,0,0,0,0,0,0
2021/10/20,19:42:30,-5.39,-4.43,-5.05,-6.14,0,0,0,0,0,0,0,0
